anio,banco_estandarizado,meses_con_dato,activos_totales,patrimonio,roe,morosidad,solvencia_proxy,cluster,pca_1,pca_2,perfil_cluster
2014,MACHALA,12,681.4275,47.06833333333333,7.064166666666666,2.6999999999999997,6.240833333333334,2,-0.1983125409696688,-0.4476428388314806,Mayor riesgo relativo
2014,PACIFICO,12,3912.975,467.37083333333334,9.358333333333333,1.8499999999999999,10.098333333333334,2,1.3473021240754925,-0.021152736005231605,Mayor riesgo relativo
2014,PICHINCHA,12,9190.428333333333,787.7591666666667,8.866666666666667,4.285,7.850833333333333,0,3.323511610657465,0.5590698970092787,Bancos grandes o consolidados
2014,PROCREDIT,12,459.03999999999996,52.6975,13.170833333333334,2.8466666666666662,10.635,2,-0.38833243542312385,-0.5912185617030707,Mayor riesgo relativo
2014,PRODUBANCO,12,3201.03,260.84666666666664,11.095,1.9341666666666668,7.448333333333333,2,0.8331352915149053,-0.35792018618047805,Mayor riesgo relativo
2014,PROMERICA,12,701.0172727272727,60.28545454545454,12.447272727272725,1.7608333333333333,19.61727272727273,2,-0.6768862540806531,-0.2899574548336555,Mayor riesgo relativo
2014,SOLIDARIO,12,727.8783333333334,108.86583333333334,7.201666666666667,8.045833333333333,13.644166666666665,2,-0.4132239691313085,0.11196222002434375,Mayor riesgo relativo
2014,SUDAMERICANO,7,14.047142857142857,7.838571428571428,7.265714285714286,3.2157142857142857,39.425714285714285,1,-1.8070915889819426,0.6283922204000199,Pequeños con mayor solvencia proxy
2014,TERRITORIAL,12,,,,0.0,,2,-0.3439013395667209,-0.6592600095229297,Mayor riesgo relativo
2014,UNIBANCO,12,,,,0.0,,2,-0.3439013395667209,-0.6592600095229297,Mayor riesgo relativo
2015,AMAZONAS,12,144.98666666666668,19.0525,5.435833333333334,6.300833333333333,11.009166666666667,2,-0.6285382633278715,-0.07257952851794121,Mayor riesgo relativo
2015,AUSTRO,12,1480.1241666666667,137.50416666666666,8.864166666666668,5.650833333333334,8.005833333333333,2,0.08870277948017229,-0.21904863338722572,Mayor riesgo relativo
2015,BOLIVARIANO,12,2640.228333333333,218.42999999999998,13.265,16.966666666666665,7.736666666666667,2,0.43362276404482225,0.2628445950101116,Mayor riesgo relativo
2015,CAPITAL,12,144.87166666666667,17.231666666666666,8.475833333333332,9.444166666666666,10.185833333333333,2,-0.6209135584520976,-0.08430940915189464,Mayor riesgo relativo
2015,CITIBANK,12,527.8941666666666,54.98416666666666,8.986666666666666,0.26,9.420833333333333,2,-0.30770957665777665,-0.5610840468308702,Mayor riesgo relativo
2015,COFIEC,7,17.44857142857143,4.885714285714286,-11.211428571428572,58.347142857142856,19.773333333333333,3,-1.7380473165316783,3.675598031579875,Mayor riesgo relativo
2015,COMERCIAL DE MANABI,12,47.01166666666666,7.87,45.3325,5.895833333333333,13.164166666666667,1,-0.5674740004791647,-1.928676068056101,Pequeños con mayor solvencia proxy
2015,COOPNACIONAL,12,174.67083333333335,23.308333333333334,8.825833333333334,35.29750000000001,13.065833333333332,2,-1.0190917933297219,1.331748773014973,Mayor riesgo relativo
2015,D-MIRO,12,101.40916666666668,13.700000000000001,10.665833333333333,6.353333333333333,13.418333333333335,2,-0.7249703127666294,-0.24272583430446823,Mayor riesgo relativo
2015,DELBANK,12,26.875,10.950000000000001,17.352500000000003,6.677499999999999,34.233333333333334,1,-1.5754002703872039,0.15425674704724396,Pequeños con mayor solvencia proxy
2015,DESARROLLO DE LOS PUEBLOS S.A,12,128.12416666666667,12.758333333333333,12.371666666666668,5.984999999999999,9.359166666666667,2,-0.5416819374525594,-0.4790263527893311,Mayor riesgo relativo
2015,FINCA,12,47.51916666666667,9.399166666666666,-18.445,6.596666666666667,14.694166666666666,2,-0.9425726422697279,1.1902014829254868,Mayor riesgo relativo
2015,GENERAL RUMIÑAHUI,12,584.7633333333333,45.9325,19.423333333333336,3.1641666666666666,7.673333333333333,2,-0.22731056257888355,-0.9688913299865275,Mayor riesgo relativo
2015,GUAYAQUIL,12,3753.345,372.5083333333334,10.808333333333332,3.1575,8.888333333333334,2,1.1367217119864614,-0.1314739943373033,Mayor riesgo relativo
2015,INTERNACIONAL,12,2591.1166666666663,225.79999999999998,14.24,1.6108333333333331,8.0775,2,0.6094534278020404,-0.5601393852312416,Mayor riesgo relativo
2015,LITORAL,12,22.48,4.060833333333333,2.625833333333333,13.735833333333332,14.400833333333333,2,-0.9300629527487899,0.5416404542244602,Mayor riesgo relativo
2015,LOJA,12,423.555,39.876666666666665,12.457500000000001,5.2975,8.836666666666666,2,-0.3836411314753384,-0.5020727389777019,Mayor riesgo relativo
2015,MACHALA,12,634.5500000000001,49.86416666666667,5.571666666666666,2.9291666666666667,7.043333333333333,2,-0.24533265952762687,-0.3388394472086025,Mayor riesgo relativo
2015,PACIFICO,12,4394.579166666666,524.2716666666666,10.245,4.0325,10.361666666666666,0,1.5530354455192787,0.12123107839743155,Bancos grandes o consolidados
2015,PICHINCHA,12,9247.249166666666,839.66,8.965833333333334,4.7124999999999995,8.394166666666667,0,3.427710972868569,0.6299993578062375,Bancos grandes o consolidados
2015,PROCREDIT,12,386.08500000000004,56.214166666666664,5.904166666666666,4.066666666666666,12.87,2,-0.5378872239222061,-0.10975334508908631,Mayor riesgo relativo
2015,PRODUBANCO,12,3670.19,289.7991666666667,9.4,2.6308333333333334,6.949166666666667,2,1.0086268525225208,-0.21302280573969898,Mayor riesgo relativo
2015,SOLIDARIO,12,705.8766666666667,109.34500000000001,6.584166666666667,8.353333333333333,14.403333333333334,2,-0.45485547884665106,0.18179565440789552,Mayor riesgo relativo
2016,AMAZONAS,12,151.655,19.7025,3.5366666666666666,7.208333333333333,9.945833333333333,2,-0.601596445012562,0.029153356573542906,Mayor riesgo relativo
2016,AUSTRO,12,1527.61,146.56666666666666,4.764166666666667,7.230833333333333,8.159166666666666,2,0.07548183742236525,0.07056890077893854,Mayor riesgo relativo
2016,BOLIVARIANO,12,2728.3891666666664,241.45833333333334,7.896666666666666,1.5591666666666668,7.8625,2,0.6548008854968391,-0.2509832491130829,Mayor riesgo relativo
2016,CAPITAL,12,99.06333333333333,15.792499999999999,17.054166666666667,15.451666666666668,11.525833333333333,2,-0.7183712255833287,-0.14112743759177898,Mayor riesgo relativo
2016,CITIBANK,12,542.5133333333333,59.104166666666664,11.445833333333333,0.043333333333333335,9.821666666666667,2,-0.2971282483971498,-0.6721116213841349,Mayor riesgo relativo
2016,COMERCIAL DE MANABI,12,50.120000000000005,8.1825,12.694166666666668,8.37,12.520000000000001,2,-0.7258910577020944,-0.27216375964653466,Mayor riesgo relativo
2016,COOPNACIONAL,12,164.385,24.561666666666667,8.59,53.25,14.386666666666665,3,-1.2836874178280901,2.311191889709249,Mayor riesgo relativo
2016,D-MIRO,12,114.2625,14.789166666666667,13.491666666666667,11.214999999999998,11.6,2,-0.6879925112760455,-0.18700009171704082,Mayor riesgo relativo
2016,DELBANK,12,27.435833333333335,11.005,22.627499999999998,8.411666666666667,33.30833333333333,1,-1.5319283131286956,-0.038385521179257254,Pequeños con mayor solvencia proxy
2016,DESARROLLO DE LOS PUEBLOS S.A,12,146.45833333333334,14.725,1.8091666666666668,7.898333333333333,8.828333333333333,2,-0.584549021127277,0.10555053878350643,Mayor riesgo relativo
2016,FINCA,12,42.729166666666664,11.204166666666666,-1.9341666666666668,9.593333333333334,22.13,2,-1.2006604653509585,0.8122450367790943,Mayor riesgo relativo
2016,GENERAL RUMIÑAHUI,12,610.7116666666667,50.031666666666666,14.014166666666666,3.5883333333333334,7.413333333333334,2,-0.23249568013037364,-0.694827299471092,Mayor riesgo relativo
2016,GUAYAQUIL,12,3723.433333333333,398.7933333333333,6.309166666666667,3.6466666666666665,9.008333333333333,2,1.157576891432235,0.1259146416651491,Mayor riesgo relativo
2016,INTERNACIONAL,12,2838.0766666666664,251.48166666666668,10.782499999999999,1.7874999999999999,7.8425,2,0.7143369331433937,-0.36440227655625435,Mayor riesgo relativo
2016,LITORAL,12,29.479166666666668,5.918333333333334,9.101666666666667,14.846666666666666,17.1225,2,-1.0179134744880716,0.3847218696038726,Mayor riesgo relativo
2016,LOJA,12,401.7683333333334,42.77,8.5175,7.925833333333333,9.315833333333334,2,-0.4513410870914029,-0.1629854407952172,Mayor riesgo relativo
2016,MACHALA,12,589.1816666666667,50.446666666666665,12.826666666666668,4.355833333333334,7.120833333333334,2,-0.23904594794619127,-0.6098371970601331,Mayor riesgo relativo
2016,PACIFICO,12,4938.9525,537.7908333333334,6.6675,4.278333333333333,8.311666666666666,0,1.770181935443485,0.27485162610496483,Bancos grandes o consolidados
2016,PICHINCHA,12,9319.736666666666,885.4825000000001,5.090833333333333,5.565,8.091666666666667,0,3.53221926128996,0.880175632986942,Bancos grandes o consolidados
2016,PROCREDIT,12,380.61833333333334,57.71083333333333,41.02166666666667,4.680833333333333,12.792499999999999,1,-0.37031744367496355,-1.7486388063815643,Pequeños con mayor solvencia proxy
2016,PRODUBANCO,12,3737.980833333333,311.815,5.801666666666667,3.15,7.156666666666666,2,1.042072255868985,0.00919192698192863,Mayor riesgo relativo
2016,SOLIDARIO,12,670.9391666666667,108.53250000000001,3.35,8.636666666666667,14.841666666666667,2,-0.5014796435672583,0.36229733023695165,Mayor riesgo relativo
2016,VISIONFUND ECUADOR,3,40.38666666666666,12.020000000000001,6.073333333333333,5.526666666666666,29.026666666666667,1,-1.396791656063566,0.45627913413023014,Pequeños con mayor solvencia proxy
2017,AMAZONAS,12,161.48333333333332,20.046666666666667,1.9575000000000002,6.399166666666667,10.635,2,-0.6251092796575308,0.08666195998308633,Mayor riesgo relativo
2017,AUSTRO,12,1716.1125,164.7575,3.4058333333333333,6.422499999999999,7.985,2,0.16930032888948665,0.1099189327815243,Mayor riesgo relativo
2017,BOLIVARIANO,12,2982.7083333333335,253.39416666666668,9.0325,8.375,7.2441666666666675,2,0.6903699708156721,0.04702041629333189,Mayor riesgo relativo
2017,CAPITAL,12,66.36916666666666,14.448333333333332,-13.936666666666667,27.4725,15.101666666666667,2,-1.1656869096336369,2.06776531742792,Mayor riesgo relativo
2017,CITIBANK,12,575.2708333333334,65.0225,19.856666666666666,7.8500000000000005,10.734166666666667,2,-0.3644287471246712,-0.6337416039369368,Mayor riesgo relativo
2017,COMERCIAL DE MANABI,12,57.84833333333333,9.226666666666667,20.160833333333333,8.635833333333332,12.438333333333333,2,-0.6855118408172498,-0.6149014854397197,Mayor riesgo relativo
2017,COOPNACIONAL,12,177.0875,26.4575,5.8808333333333325,32.47416666666667,14.453333333333333,2,-1.0496498729935813,1.3754602596341534,Mayor riesgo relativo
2017,D-MIRO,12,103.065,15.715833333333334,4.1275,13.075833333333334,13.806666666666667,2,-0.8460287104867494,0.428162210583319,Mayor riesgo relativo
2017,DELBANK,12,29.900000000000002,11.043333333333331,24.116666666666664,10.104166666666666,30.3425,1,-1.4219219432834294,-0.1222338548228317,Pequeños con mayor solvencia proxy
2017,DESARROLLO DE LOS PUEBLOS S.A,12,169.51333333333335,15.784166666666666,9.933333333333332,7.2775,8.194166666666666,2,-0.5044498786475424,-0.3318089262753303,Mayor riesgo relativo
2017,DINERS,7,1622.532857142857,300.73999999999995,14.022857142857143,5.161428571428572,19.245714285714286,2,0.06116770235338334,-0.00031581912602103693,Mayor riesgo relativo
2017,FINCA,12,56.487500000000004,12.0625,4.058333333333334,4.585,19.783333333333335,2,-1.01172112807866,0.19189279662127676,Mayor riesgo relativo
2017,GENERAL RUMIÑAHUI,12,736.6516666666666,55.267500000000005,16.75,2.2075,7.295833333333333,2,-0.15814364562983754,-0.889174987342533,Mayor riesgo relativo
2017,GUAYAQUIL,12,3903.8233333333333,416.17833333333334,9.810833333333333,2.861666666666667,9.1825,2,1.256582071412316,-0.053627250069745794,Mayor riesgo relativo
2017,INTERNACIONAL,12,3290.2766666666666,276.0025,13.628333333333332,1.4766666666666666,7.745833333333334,2,0.8930389170775663,-0.4771734884329352,Mayor riesgo relativo
2017,LITORAL,12,38.23083333333333,9.969166666666666,6.328333333333334,12.511666666666668,21.6425,1,-1.1786769911001937,0.5522802986348841,Pequeños con mayor solvencia proxy
2017,LOJA,12,426.3108333333333,45.88333333333333,10.920833333333334,5.6258333333333335,9.363333333333333,2,-0.40223349988156576,-0.39050458167062707,Mayor riesgo relativo
2017,MACHALA,12,647.4133333333333,53.73333333333333,4.2625,3.6374999999999997,7.050833333333333,2,-0.24852272740564507,-0.23681574706100542,Mayor riesgo relativo
2017,PACIFICO,12,5163.845,571.4916666666667,10.588333333333333,3.388333333333333,9.060833333333333,0,1.895969312677648,0.1021001188455382,Bancos grandes o consolidados
2017,PICHINCHA,12,10228.441666666668,986.1574999999999,8.801666666666668,4.083333333333333,8.403333333333334,0,3.9880109832719324,0.7536102429926917,Bancos grandes o consolidados
2017,PROCREDIT,12,341.88000000000005,58.25833333333333,20.09,3.9908333333333332,13.599166666666667,2,-0.503826260170554,-0.7643103086859608,Mayor riesgo relativo
2017,PRODUBANCO,12,4066.9325000000003,336.5125,8.51,2.4916666666666667,7.196666666666666,2,1.1912952732106161,-0.11744098035675443,Mayor riesgo relativo
2017,SOLIDARIO,12,697.2441666666667,112.51583333333333,6.572500000000001,6.178333333333334,15.424166666666666,2,-0.46619199543113593,0.10645064389273858,Mayor riesgo relativo
2017,VISIONFUND ECUADOR,12,46.2175,12.584166666666667,9.885,3.6775,27.493333333333336,1,-1.2911645563257155,0.12889657184488576,Pequeños con mayor solvencia proxy
2018,AMAZONAS,12,182.47583333333333,20.285833333333333,51.086666666666666,4.594166666666667,9.5775,1,-0.31833571821648154,-2.3747225290643503,Pequeños con mayor solvencia proxy
2018,AUSTRO,12,1683.0108333333335,172.38333333333333,5.928333333333334,5.805,8.833333333333334,2,0.16375060143546566,-0.010248948058680006,Mayor riesgo relativo
2018,BOLIVARIANO,12,3181.4283333333333,272.72499999999997,13.0075,46.87416666666667,7.761666666666667,3,0.32722848376185454,1.8794783755147306,Mayor riesgo relativo
2018,CAPITAL,12,19.469166666666666,11.219166666666666,-50.51916666666667,67.4575,27.00916666666667,3,-2.316685344721507,6.26049686755959,Mayor riesgo relativo
2018,CITIBANK,12,655.7691666666666,72.17666666666666,11.832500000000001,0.0,9.137500000000001,2,-0.21141123688934405,-0.7011468438077995,Mayor riesgo relativo
2018,COMERCIAL DE MANABI,12,52.9175,9.541666666666666,2.5158333333333336,9.976666666666667,14.255,2,-0.861364123329223,0.3537421903345038,Mayor riesgo relativo
2018,COOPNACIONAL,12,188.58416666666668,27.55333333333333,9.28,14.825833333333334,13.873333333333333,2,-0.7981863555897671,0.2879456917013577,Mayor riesgo relativo
2018,D-MIRO,12,104.5625,17.488333333333333,11.890833333333333,7.895,15.615833333333333,2,-0.8180864505056388,-0.14478263824924936,Mayor riesgo relativo
2018,DELBANK,12,33.3225,11.101666666666667,32.788333333333334,7.096666666666667,27.768333333333334,1,-1.238220142157226,-0.7757567020364143,Pequeños con mayor solvencia proxy
2018,DESARROLLO DE LOS PUEBLOS S.A,12,170.89666666666665,17.52,14.5525,7.425,9.325000000000001,2,-0.5261264220242786,-0.504281409316843,Mayor riesgo relativo
2018,DINERS,12,1931.985,349.78,14.820833333333333,3.945,18.756666666666668,2,0.2805614970978636,-0.06895899302983054,Mayor riesgo relativo
2018,FINCA,12,70.49166666666666,12.614166666666668,4.526666666666666,4.214166666666666,16.290000000000003,2,-0.8570871518956641,0.033568342060870345,Mayor riesgo relativo
2018,GENERAL RUMIÑAHUI,12,816.395,60.725,19.146666666666665,2.353333333333333,7.291666666666667,2,-0.117781517770649,-0.9876322168047724,Mayor riesgo relativo
2018,GUAYAQUIL,12,4121.455,438.25666666666666,12.684166666666668,1.9533333333333334,9.51,2,1.3667479278359158,-0.19939504152617982,Mayor riesgo relativo
2018,INTERNACIONAL,12,3423.4341666666664,304.1025,15.033333333333333,1.2058333333333333,8.533333333333333,2,0.9645311517330933,-0.5060960469049468,Mayor riesgo relativo
2018,LITORAL,12,37.156666666666666,11.435833333333333,8.596666666666666,9.711666666666666,26.8225,1,-1.344927255890553,0.47654540599445894,Pequeños con mayor solvencia proxy
2018,LOJA,12,453.8,48.94333333333333,11.256666666666666,4.050833333333333,9.654166666666667,2,-0.381031904280887,-0.4741334749832959,Mayor riesgo relativo
2018,MACHALA,12,737.6391666666667,56.51083333333333,7.826666666666667,2.625,6.723333333333334,2,-0.17946106931938008,-0.4622898356634993,Mayor riesgo relativo
2018,PACIFICO,12,5375.860833333333,604.5225,15.914166666666667,3.6016666666666666,9.680833333333334,0,2.0165398754504325,-0.08619228417553775,Bancos grandes o consolidados
2018,PICHINCHA,12,10506.606666666667,1057.8441666666668,10.814166666666667,3.965,9.013333333333334,0,4.199844694799401,0.7330127158070849,Bancos grandes o consolidados
2018,PROCREDIT,12,324.82166666666666,59.16583333333333,72.07583333333334,2.905,15.1925,1,-0.30769119038060133,-3.2365885508611303,Pequeños con mayor solvencia proxy
2018,PRODUBANCO,12,4424.8875,367.6858333333333,13.854999999999999,1.9916666666666665,7.491666666666667,2,1.362169968643968,-0.346883416371826,Mayor riesgo relativo
2018,SOLIDARIO,12,749.56,120.40499999999999,11.534166666666666,5.221666666666667,15.991666666666667,2,-0.42469968313407364,-0.15135988439079875,Mayor riesgo relativo
2018,VISIONFUND ECUADOR,12,63.3975,13.623333333333333,9.009166666666667,2.6991666666666667,21.36583333333333,1,-1.0257784935332999,-0.08542750103112276,Pequeños con mayor solvencia proxy
2019,AMAZONAS,11,209.1290909090909,22.295454545454547,40.872727272727275,5.304545454545455,8.678181818181818,2,-0.3283538889412742,-1.8805286616554295,Mayor riesgo relativo
2019,AUSTRO,11,1743.070909090909,180.5890909090909,6.918181818181818,4.950909090909091,9.008181818181818,2,0.20349374079712418,-0.08671113770147797,Mayor riesgo relativo
2019,BOLIVARIANO,11,3453.7836363636366,308.75545454545454,14.58090909090909,10.154545454545454,8.381818181818183,2,0.8814702098686419,-0.02479664553363484,Mayor riesgo relativo
2019,CAPITAL,11,16.015454545454546,9.718181818181819,-23.025454545454547,73.44454545454545,33.50818181818182,3,-2.525446507971262,5.480905454281187,Mayor riesgo relativo
2019,CITIBANK,11,670.9354545454545,75.67818181818183,23.328181818181818,0.0,9.872727272727273,2,-0.17481457530368708,-1.2193975447721357,Mayor riesgo relativo
2019,COMERCIAL DE MANABI,11,51.92181818181818,11.961818181818181,63.99454545454545,12.234545454545453,17.271818181818183,1,-0.7099813727377963,-2.3475373524787315,Pequeños con mayor solvencia proxy
2019,COOPNACIONAL,11,184.9,28.755454545454544,5.271818181818182,28.633636363636366,14.73090909090909,2,-1.0121501361565004,1.2181180175605173,Mayor riesgo relativo
2019,D-MIRO,11,109.12363636363638,19.803636363636365,13.157272727272726,6.858181818181818,17.267272727272726,2,-0.8614727213100318,-0.20072787827630353,Mayor riesgo relativo
2019,DELBANK,11,32.95545454545454,11.198181818181817,3.4536363636363636,6.340909090909091,28.15727272727273,1,-1.3867292903347301,0.592273027331755,Pequeños con mayor solvencia proxy
2019,DESARROLLO DE LOS PUEBLOS S.A,11,177.09181818181818,19.885454545454547,8.33181818181818,7.326363636363637,9.32,2,-0.5479889473540883,-0.21215588913627603,Mayor riesgo relativo
2019,DINERS,11,2329.0809090909092,386.7518181818181,15.810909090909092,4.094545454545455,17.08,2,0.5259197479814383,-0.11890855600617938,Mayor riesgo relativo
2019,FINCA,11,84.54545454545455,14.17909090909091,5.844545454545454,5.392727272727273,15.102727272727272,2,-0.8089564561884157,-0.006795206831769514,Mayor riesgo relativo
2019,GENERAL RUMIÑAHUI,11,894.6281818181818,68.82272727272726,18.905454545454546,2.5727272727272728,7.657272727272727,2,-0.10052658114764362,-0.9429355102116825,Mayor riesgo relativo
2019,GUAYAQUIL,11,4614.852727272727,468.69181818181823,16.779090909090908,1.579090909090909,9.30090909090909,0,1.5795641837212786,-0.37251283096901333,Bancos grandes o consolidados
2019,INTERNACIONAL,11,3558.979090909091,335.7927272727273,14.033636363636363,1.2254545454545456,9.05090909090909,2,1.0408514200754266,-0.412611389005864,Mayor riesgo relativo
2019,LITORAL,11,39.68181818181818,11.602727272727273,26.778181818181817,9.726363636363637,25.08,1,-1.1848117841408556,-0.44520246690378873,Pequeños con mayor solvencia proxy
2019,LOJA,11,488.7681818181818,53.2,14.848181818181816,3.3127272727272725,10.168181818181818,2,-0.358674513507365,-0.6606702182819838,Mayor riesgo relativo
2019,MACHALA,11,769.31,58.31636363636364,6.557272727272727,2.5818181818181816,6.752727272727273,2,-0.17506486278334338,-0.4002326571414076,Mayor riesgo relativo
2019,PACIFICO,11,5785.312727272728,682.4218181818183,15.02090909090909,3.2654545454545456,10.381818181818183,0,2.256785952511042,0.034682541983916286,Bancos grandes o consolidados
2019,PICHINCHA,11,10767.73090909091,1153.9663636363637,10.784545454545453,3.660909090909091,9.769090909090908,0,4.449880860068944,0.818843877159297,Bancos grandes o consolidados
2019,PROCREDIT,11,357.0954545454546,57.16090909090909,5.657272727272727,2.077272727272727,14.210909090909091,2,-0.5753254889264677,-0.15611530961929207,Mayor riesgo relativo
2019,PRODUBANCO,11,4878.649090909091,411.88272727272727,14.68909090909091,2.2563636363636363,7.619090909090909,0,1.5604332137920047,-0.3146959534333647,Bancos grandes o consolidados
2019,SOLIDARIO,11,788.1018181818181,133.62636363636364,12.345454545454546,5.667272727272727,16.758181818181818,2,-0.41872392834053107,-0.13065518685106686,Mayor riesgo relativo
2019,VISIONFUND ECUADOR,11,78.00636363636363,15.22181818181818,15.48,3.5263636363636364,19.63909090909091,1,-0.926307233059267,-0.40687792167802456,Pequeños con mayor solvencia proxy
2020,AMAZONAS,12,228.52166666666668,24.36583333333333,42.7575,3.8349999999999995,8.4,2,-0.28158871028978993,-2.0526568357852977,Mayor riesgo relativo
2020,AUSTRO,12,1848.22,192.34083333333334,5.473333333333334,3.9783333333333335,8.8775,2,0.2636426690401055,-0.059093777726331446,Mayor riesgo relativo
2020,BOLIVARIANO,12,3715.1108333333336,331.9841666666667,9.418333333333333,17.138333333333332,8.1675,2,0.8954015040431131,0.6021128642365215,Mayor riesgo relativo
2020,CAPITAL,12,24.293333333333333,9.005,-21.478333333333335,27.796666666666667,22.465,2,-1.5304721260527747,2.6859904185230135,Mayor riesgo relativo
2020,CITIBANK,12,634.8075,76.02916666666667,12.334166666666667,0.0,8.585,2,-0.1821956648750137,-0.7425330776515621,Mayor riesgo relativo
2020,COMERCIAL DE MANABI,12,52.24333333333333,12.570833333333333,52.83916666666667,6.664166666666667,18.801666666666666,1,-0.7601647538069837,-2.051912542391753,Pequeños con mayor solvencia proxy
2020,COOPNACIONAL,12,184.025,29.660833333333333,4.8225,19.607499999999998,15.1825,2,-0.9255886654585592,0.7909826424009542,Mayor riesgo relativo
2020,D-MIRO,12,109.5025,22.234166666666667,0.36833333333333335,6.510000000000001,18.06,2,-0.9460580800289056,0.41730510842570284,Mayor riesgo relativo
2020,DELBANK,12,31.616666666666664,11.3825,7.0616666666666665,3.7075,27.72583333333333,1,-1.3207078481968026,0.27084382857652617,Pequeños con mayor solvencia proxy
2020,DESARROLLO DE LOS PUEBLOS S.A,12,185.45583333333332,22.522499999999997,5.4425,6.98,10.514166666666666,2,-0.5990938290057257,-0.050190483645762986,Mayor riesgo relativo
2020,DINERS,12,2310.1841666666664,440.965,8.130833333333333,4.0975,18.796666666666667,2,0.5375912670403094,0.3364362635468103,Mayor riesgo relativo
2020,FINCA,12,86.44666666666667,14.543333333333331,10.876666666666667,4.805,13.6925,2,-0.7185769917539221,-0.3234696861464509,Mayor riesgo relativo
2020,GENERAL RUMIÑAHUI,12,938.4083333333333,77.42916666666666,11.660833333333334,2.3541666666666665,7.661666666666666,2,-0.10365274012701609,-0.6019615115156887,Mayor riesgo relativo
2020,GUAYAQUIL,12,5292.5425000000005,508.19,6.654166666666666,1.7991666666666666,8.1275,0,1.8185233159195209,0.14433309799871638,Bancos grandes o consolidados
2020,INTERNACIONAL,12,3743.255833333333,363.6483333333333,9.336666666666666,9.569999999999999,8.880833333333333,2,1.0325707581921595,0.26197743846989463,Mayor riesgo relativo
2020,LITORAL,12,39.090833333333336,11.573333333333332,-2.638333333333333,10.198333333333332,25.007499999999997,1,-1.329419250872534,0.9741642378605453,Pequeños con mayor solvencia proxy
2020,LOJA,12,515.3216666666666,59.365833333333335,6.864166666666667,4.1825,10.026666666666666,2,-0.38150844201468775,-0.23603882040456983,Mayor riesgo relativo
2020,MACHALA,12,805.9891666666666,61.85833333333333,4.758333333333334,1.9241666666666666,6.753333333333334,2,-0.1597795532494062,-0.3442327647056992,Mayor riesgo relativo
